case_id,series_id,offender_id,label_basis,data_kind
SYN-IN-0118-00,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0118-01,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0118-02,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0118-03,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0118-04,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0118-05,SYN-SERIES-0118,SYN-OFFENDER-0118,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-00,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-01,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-02,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-03,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-04,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0119-05,SYN-SERIES-0119,SYN-OFFENDER-0119,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0120-00,SYN-SERIES-0120,SYN-OFFENDER-0120,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0121-00,SYN-SERIES-0121,SYN-OFFENDER-0121,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0122-00,SYN-SERIES-0122,SYN-OFFENDER-0122,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0123-00,SYN-SERIES-0123,SYN-OFFENDER-0123,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0124-00,SYN-SERIES-0124,SYN-OFFENDER-0124,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0125-00,SYN-SERIES-0125,SYN-OFFENDER-0125,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0126-00,SYN-SERIES-0126,SYN-OFFENDER-0126,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0127-00,SYN-SERIES-0127,SYN-OFFENDER-0127,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0128-00,SYN-SERIES-0128,SYN-OFFENDER-0128,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0129-00,SYN-SERIES-0129,SYN-OFFENDER-0129,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0130-00,SYN-SERIES-0130,SYN-OFFENDER-0130,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0131-00,SYN-SERIES-0131,SYN-OFFENDER-0131,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0132-00,SYN-SERIES-0132,SYN-OFFENDER-0132,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0133-00,SYN-SERIES-0133,SYN-OFFENDER-0133,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0134-00,SYN-SERIES-0134,SYN-OFFENDER-0134,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0135-00,SYN-SERIES-0135,SYN-OFFENDER-0135,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0136-00,SYN-SERIES-0136,SYN-OFFENDER-0136,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0137-00,SYN-SERIES-0137,SYN-OFFENDER-0137,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0138-00,SYN-SERIES-0138,SYN-OFFENDER-0138,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0139-00,SYN-SERIES-0139,SYN-OFFENDER-0139,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0140-00,SYN-SERIES-0140,SYN-OFFENDER-0140,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0141-00,SYN-SERIES-0141,SYN-OFFENDER-0141,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0142-00,SYN-SERIES-0142,SYN-OFFENDER-0142,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0143-00,SYN-SERIES-0143,SYN-OFFENDER-0143,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0144-00,SYN-SERIES-0144,SYN-OFFENDER-0144,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0145-00,SYN-SERIES-0145,SYN-OFFENDER-0145,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0146-00,SYN-SERIES-0146,SYN-OFFENDER-0146,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0147-00,SYN-SERIES-0147,SYN-OFFENDER-0147,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0148-00,SYN-SERIES-0148,SYN-OFFENDER-0148,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0149-00,SYN-SERIES-0149,SYN-OFFENDER-0149,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0150-00,SYN-SERIES-0150,SYN-OFFENDER-0150,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0151-00,SYN-SERIES-0151,SYN-OFFENDER-0151,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0152-00,SYN-SERIES-0152,SYN-OFFENDER-0152,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0153-00,SYN-SERIES-0153,SYN-OFFENDER-0153,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0154-00,SYN-SERIES-0154,SYN-OFFENDER-0154,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0155-00,SYN-SERIES-0155,SYN-OFFENDER-0155,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0156-00,SYN-SERIES-0156,SYN-OFFENDER-0156,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0157-00,SYN-SERIES-0157,SYN-OFFENDER-0157,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0158-00,SYN-SERIES-0158,SYN-OFFENDER-0158,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0159-00,SYN-SERIES-0159,SYN-OFFENDER-0159,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0160-00,SYN-SERIES-0160,SYN-OFFENDER-0160,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0161-00,SYN-SERIES-0161,SYN-OFFENDER-0161,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0162-00,SYN-SERIES-0162,SYN-OFFENDER-0162,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0163-00,SYN-SERIES-0163,SYN-OFFENDER-0163,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0164-00,SYN-SERIES-0164,SYN-OFFENDER-0164,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0165-00,SYN-SERIES-0165,SYN-OFFENDER-0165,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0166-00,SYN-SERIES-0166,SYN-OFFENDER-0166,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0167-00,SYN-SERIES-0167,SYN-OFFENDER-0167,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0168-00,SYN-SERIES-0168,SYN-OFFENDER-0168,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0169-00,SYN-SERIES-0169,SYN-OFFENDER-0169,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0170-00,SYN-SERIES-0170,SYN-OFFENDER-0170,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0171-00,SYN-SERIES-0171,SYN-OFFENDER-0171,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0172-00,SYN-SERIES-0172,SYN-OFFENDER-0172,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0173-00,SYN-SERIES-0173,SYN-OFFENDER-0173,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0174-00,SYN-SERIES-0174,SYN-OFFENDER-0174,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0175-00,SYN-SERIES-0175,SYN-OFFENDER-0175,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0176-00,SYN-SERIES-0176,SYN-OFFENDER-0176,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0177-00,SYN-SERIES-0177,SYN-OFFENDER-0177,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0178-00,SYN-SERIES-0178,SYN-OFFENDER-0178,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0179-00,SYN-SERIES-0179,SYN-OFFENDER-0179,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0180-00,SYN-SERIES-0180,SYN-OFFENDER-0180,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0181-00,SYN-SERIES-0181,SYN-OFFENDER-0181,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0182-00,SYN-SERIES-0182,SYN-OFFENDER-0182,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0183-00,SYN-SERIES-0183,SYN-OFFENDER-0183,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0184-00,SYN-SERIES-0184,SYN-OFFENDER-0184,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0185-00,SYN-SERIES-0185,SYN-OFFENDER-0185,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0186-00,SYN-SERIES-0186,SYN-OFFENDER-0186,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0187-00,SYN-SERIES-0187,SYN-OFFENDER-0187,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0188-00,SYN-SERIES-0188,SYN-OFFENDER-0188,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0189-00,SYN-SERIES-0189,SYN-OFFENDER-0189,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0190-00,SYN-SERIES-0190,SYN-OFFENDER-0190,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0191-00,SYN-SERIES-0191,SYN-OFFENDER-0191,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0192-00,SYN-SERIES-0192,SYN-OFFENDER-0192,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0193-00,SYN-SERIES-0193,SYN-OFFENDER-0193,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0194-00,SYN-SERIES-0194,SYN-OFFENDER-0194,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0195-00,SYN-SERIES-0195,SYN-OFFENDER-0195,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0196-00,SYN-SERIES-0196,SYN-OFFENDER-0196,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0197-00,SYN-SERIES-0197,SYN-OFFENDER-0197,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0198-00,SYN-SERIES-0198,SYN-OFFENDER-0198,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0199-00,SYN-SERIES-0199,SYN-OFFENDER-0199,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0200-00,SYN-SERIES-0200,SYN-OFFENDER-0200,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0201-00,SYN-SERIES-0201,SYN-OFFENDER-0201,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0202-00,SYN-SERIES-0202,SYN-OFFENDER-0202,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0203-00,SYN-SERIES-0203,SYN-OFFENDER-0203,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0204-00,SYN-SERIES-0204,SYN-OFFENDER-0204,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0205-00,SYN-SERIES-0205,SYN-OFFENDER-0205,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0206-00,SYN-SERIES-0206,SYN-OFFENDER-0206,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0207-00,SYN-SERIES-0207,SYN-OFFENDER-0207,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0208-00,SYN-SERIES-0208,SYN-OFFENDER-0208,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0209-00,SYN-SERIES-0209,SYN-OFFENDER-0209,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0210-00,SYN-SERIES-0210,SYN-OFFENDER-0210,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0211-00,SYN-SERIES-0211,SYN-OFFENDER-0211,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0212-00,SYN-SERIES-0212,SYN-OFFENDER-0212,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0213-00,SYN-SERIES-0213,SYN-OFFENDER-0213,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0214-00,SYN-SERIES-0214,SYN-OFFENDER-0214,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0215-00,SYN-SERIES-0215,SYN-OFFENDER-0215,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0216-00,SYN-SERIES-0216,SYN-OFFENDER-0216,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0217-00,SYN-SERIES-0217,SYN-OFFENDER-0217,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0218-00,SYN-SERIES-0218,SYN-OFFENDER-0218,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0219-00,SYN-SERIES-0219,SYN-OFFENDER-0219,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0220-00,SYN-SERIES-0220,SYN-OFFENDER-0220,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0221-00,SYN-SERIES-0221,SYN-OFFENDER-0221,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0222-00,SYN-SERIES-0222,SYN-OFFENDER-0222,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0223-00,SYN-SERIES-0223,SYN-OFFENDER-0223,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0224-00,SYN-SERIES-0224,SYN-OFFENDER-0224,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0225-00,SYN-SERIES-0225,SYN-OFFENDER-0225,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0226-00,SYN-SERIES-0226,SYN-OFFENDER-0226,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0227-00,SYN-SERIES-0227,SYN-OFFENDER-0227,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0228-00,SYN-SERIES-0228,SYN-OFFENDER-0228,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0229-00,SYN-SERIES-0229,SYN-OFFENDER-0229,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0230-00,SYN-SERIES-0230,SYN-OFFENDER-0230,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0231-00,SYN-SERIES-0231,SYN-OFFENDER-0231,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0232-00,SYN-SERIES-0232,SYN-OFFENDER-0232,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0233-00,SYN-SERIES-0233,SYN-OFFENDER-0233,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0234-00,SYN-SERIES-0234,SYN-OFFENDER-0234,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0235-00,SYN-SERIES-0235,SYN-OFFENDER-0235,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0236-00,SYN-SERIES-0236,SYN-OFFENDER-0236,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0237-00,SYN-SERIES-0237,SYN-OFFENDER-0237,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0238-00,SYN-SERIES-0238,SYN-OFFENDER-0238,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0239-00,SYN-SERIES-0239,SYN-OFFENDER-0239,generator_latent_group_not_police_evidence,synthetic
